"","country","org_type","flow_type","transaction_type","year","quarter","month","aggregate_type","variable","value","timeframe"
"14017","Netherlands","Bilateral","Not specified","Disbursements",2020,1,1,"Donor","Volume",0.539361224415,"Monthly"
"14018","Netherlands","Bilateral","Not specified","Disbursements",2020,1,2,"Donor","Volume",0.359772773175,"Monthly"
"14019","Netherlands","Bilateral","Not specified","Disbursements",2020,1,3,"Donor","Volume",0.7730730639,"Monthly"
"14020","Netherlands","Bilateral","Not specified","Disbursements",2020,2,4,"Donor","Volume",0.025663932,"Monthly"
"14021","Netherlands","Bilateral","Not specified","Disbursements",2020,2,5,"Donor","Volume",1.876593309435,"Monthly"
"14022","Netherlands","Bilateral","Not specified","Disbursements",2020,2,6,"Donor","Volume",0.116532,"Monthly"
"14023","Netherlands","Bilateral","Not specified","Disbursements",2020,3,7,"Donor","Volume",0.6208094394,"Monthly"
"14024","Netherlands","Bilateral","Not specified","Disbursements",2020,3,8,"Donor","Volume",0.8616364875,"Monthly"
"14025","Netherlands","Bilateral","Not specified","Disbursements",2020,3,9,"Donor","Volume",0,"Monthly"
"14026","Netherlands","Bilateral","Not specified","Disbursements",2020,4,10,"Donor","Volume",1.7632884951,"Monthly"
"14027","Netherlands","Bilateral","Not specified","Disbursements",2020,4,11,"Donor","Volume",0.7339275,"Monthly"
"14028","Netherlands","Bilateral","Not specified","Disbursements",2020,4,12,"Donor","Volume",0.0438799005,"Monthly"
"14029","Netherlands","Bilateral","ODA","Disbursements",2018,1,1,"Donor","Volume",406.798718137,"Monthly"
"14030","Netherlands","Bilateral","ODA","Disbursements",2018,1,2,"Donor","Volume",226.2207024242,"Monthly"
"14031","Netherlands","Bilateral","ODA","Disbursements",2018,1,3,"Donor","Volume",137.1717494715,"Monthly"
"14032","Netherlands","Bilateral","ODA","Disbursements",2018,2,4,"Donor","Volume",142.040100124185,"Monthly"
"14033","Netherlands","Bilateral","ODA","Disbursements",2018,2,5,"Donor","Volume",238.656929453,"Monthly"
"14034","Netherlands","Bilateral","ODA","Disbursements",2018,2,6,"Donor","Volume",185.944547979,"Monthly"
"14035","Netherlands","Bilateral","ODA","Disbursements",2018,3,7,"Donor","Volume",232.963446363,"Monthly"
"14036","Netherlands","Bilateral","ODA","Disbursements",2018,3,8,"Donor","Volume",280.959684016335,"Monthly"
"14037","Netherlands","Bilateral","ODA","Disbursements",2018,3,9,"Donor","Volume",195.000622603,"Monthly"
"14038","Netherlands","Bilateral","ODA","Disbursements",2018,4,10,"Donor","Volume",262.2515848805,"Monthly"
"14039","Netherlands","Bilateral","ODA","Disbursements",2018,4,11,"Donor","Volume",1103.61483970411,"Monthly"
"14040","Netherlands","Bilateral","ODA","Disbursements",2018,4,12,"Donor","Volume",445.210439435605,"Monthly"
"14041","Netherlands","Bilateral","ODA","Disbursements",2019,1,1,"Donor","Volume",299.6137423818,"Monthly"
"14042","Netherlands","Bilateral","ODA","Disbursements",2019,1,2,"Donor","Volume",196.581966194471,"Monthly"
"14043","Netherlands","Bilateral","ODA","Disbursements",2019,1,3,"Donor","Volume",154.441849859,"Monthly"
"14044","Netherlands","Bilateral","ODA","Disbursements",2019,2,4,"Donor","Volume",156.6985160279,"Monthly"
"14045","Netherlands","Bilateral","ODA","Disbursements",2019,2,5,"Donor","Volume",219.2329699868,"Monthly"
"14046","Netherlands","Bilateral","ODA","Disbursements",2019,2,6,"Donor","Volume",126.0818643777,"Monthly"
"14047","Netherlands","Bilateral","ODA","Disbursements",2019,3,7,"Donor","Volume",316.9956016898,"Monthly"
"14048","Netherlands","Bilateral","ODA","Disbursements",2019,3,8,"Donor","Volume",325.246043291477,"Monthly"
"14049","Netherlands","Bilateral","ODA","Disbursements",2019,3,9,"Donor","Volume",178.4970705342,"Monthly"
"14050","Netherlands","Bilateral","ODA","Disbursements",2019,4,10,"Donor","Volume",348.2346001123,"Monthly"
"14051","Netherlands","Bilateral","ODA","Disbursements",2019,4,11,"Donor","Volume",964.298893646001,"Monthly"
"14052","Netherlands","Bilateral","ODA","Disbursements",2019,4,12,"Donor","Volume",325.7078646283,"Monthly"
"14053","Netherlands","Bilateral","ODA","Disbursements",2020,1,1,"Donor","Volume",375.533544654,"Monthly"
"14054","Netherlands","Bilateral","ODA","Disbursements",2020,1,2,"Donor","Volume",174.3054203565,"Monthly"
"14055","Netherlands","Bilateral","ODA","Disbursements",2020,1,3,"Donor","Volume",370.5087733335,"Monthly"
"14056","Netherlands","Bilateral","ODA","Disbursements",2020,2,4,"Donor","Volume",345.8887753275,"Monthly"
"14057","Netherlands","Bilateral","ODA","Disbursements",2020,2,5,"Donor","Volume",194.802403032,"Monthly"
"14058","Netherlands","Bilateral","ODA","Disbursements",2020,2,6,"Donor","Volume",147.251238066,"Monthly"
"14059","Netherlands","Bilateral","ODA","Disbursements",2020,3,7,"Donor","Volume",225.945163206,"Monthly"
"14060","Netherlands","Bilateral","ODA","Disbursements",2020,3,8,"Donor","Volume",208.295522298,"Monthly"
"14061","Netherlands","Bilateral","ODA","Disbursements",2020,3,9,"Donor","Volume",237.80906756127,"Monthly"
"14062","Netherlands","Bilateral","ODA","Disbursements",2020,4,10,"Donor","Volume",279.2545586235,"Monthly"
"14063","Netherlands","Bilateral","ODA","Disbursements",2020,4,11,"Donor","Volume",568.9248067935,"Monthly"
"14064","Netherlands","Bilateral","ODA","Disbursements",2020,4,12,"Donor","Volume",699.0395270661,"Monthly"
"14065","Netherlands","Bilateral","OOF","Disbursements",2018,1,1,"Donor","Volume",0,"Monthly"
"14066","Netherlands","Bilateral","OOF","Disbursements",2018,1,2,"Donor","Volume",0,"Monthly"
"14067","Netherlands","Bilateral","OOF","Disbursements",2018,1,3,"Donor","Volume",0,"Monthly"
"14068","Netherlands","Bilateral","OOF","Disbursements",2018,2,4,"Donor","Volume",0,"Monthly"
"14069","Netherlands","Bilateral","OOF","Disbursements",2018,2,5,"Donor","Volume",0,"Monthly"
"14070","Netherlands","Bilateral","OOF","Disbursements",2018,2,6,"Donor","Volume",0,"Monthly"
"14071","Netherlands","Bilateral","OOF","Disbursements",2018,3,7,"Donor","Volume",0,"Monthly"
"14072","Netherlands","Bilateral","OOF","Disbursements",2018,3,8,"Donor","Volume",0,"Monthly"
"14073","Netherlands","Bilateral","OOF","Disbursements",2018,3,9,"Donor","Volume",0,"Monthly"
"14074","Netherlands","Bilateral","OOF","Disbursements",2018,4,10,"Donor","Volume",0,"Monthly"
"14075","Netherlands","Bilateral","OOF","Disbursements",2018,4,11,"Donor","Volume",0,"Monthly"
"14076","Netherlands","Bilateral","OOF","Disbursements",2018,4,12,"Donor","Volume",0,"Monthly"
"14077","Netherlands","Bilateral","OOF","Disbursements",2019,1,1,"Donor","Volume",0,"Monthly"
"14078","Netherlands","Bilateral","OOF","Disbursements",2019,1,2,"Donor","Volume",0,"Monthly"
"14079","Netherlands","Bilateral","OOF","Disbursements",2019,1,3,"Donor","Volume",0,"Monthly"
"14080","Netherlands","Bilateral","OOF","Disbursements",2019,2,4,"Donor","Volume",0,"Monthly"
"14081","Netherlands","Bilateral","OOF","Disbursements",2019,2,5,"Donor","Volume",0,"Monthly"
"14082","Netherlands","Bilateral","OOF","Disbursements",2019,2,6,"Donor","Volume",0,"Monthly"
"14083","Netherlands","Bilateral","OOF","Disbursements",2019,3,7,"Donor","Volume",0,"Monthly"
"14084","Netherlands","Bilateral","OOF","Disbursements",2019,3,8,"Donor","Volume",0,"Monthly"
"14085","Netherlands","Bilateral","OOF","Disbursements",2019,3,9,"Donor","Volume",0,"Monthly"
"14086","Netherlands","Bilateral","OOF","Disbursements",2019,4,10,"Donor","Volume",0,"Monthly"
"14087","Netherlands","Bilateral","OOF","Disbursements",2019,4,11,"Donor","Volume",0,"Monthly"
"14088","Netherlands","Bilateral","OOF","Disbursements",2019,4,12,"Donor","Volume",0,"Monthly"
"14089","Netherlands","Bilateral","OOF","Disbursements",2020,1,1,"Donor","Volume",0,"Monthly"
"14090","Netherlands","Bilateral","OOF","Disbursements",2020,1,2,"Donor","Volume",0,"Monthly"
"14091","Netherlands","Bilateral","OOF","Disbursements",2020,1,3,"Donor","Volume",0,"Monthly"
"14092","Netherlands","Bilateral","OOF","Disbursements",2020,2,4,"Donor","Volume",0,"Monthly"
"14093","Netherlands","Bilateral","OOF","Disbursements",2020,2,5,"Donor","Volume",0,"Monthly"
"14094","Netherlands","Bilateral","OOF","Disbursements",2020,2,6,"Donor","Volume",0,"Monthly"
"14095","Netherlands","Bilateral","OOF","Disbursements",2020,3,7,"Donor","Volume",0,"Monthly"
"14096","Netherlands","Bilateral","OOF","Disbursements",2020,3,8,"Donor","Volume",0,"Monthly"
"14097","Netherlands","Bilateral","OOF","Disbursements",2020,3,9,"Donor","Volume",0,"Monthly"
"14098","Netherlands","Bilateral","OOF","Disbursements",2020,4,10,"Donor","Volume",0,"Monthly"
"14099","Netherlands","Bilateral","OOF","Disbursements",2020,4,11,"Donor","Volume",0,"Monthly"
"14100","Netherlands","Bilateral","OOF","Disbursements",2020,4,12,"Donor","Volume",0,"Monthly"
"14101","Netherlands","Bilateral","Other flows","Disbursements",2018,1,1,"Donor","Volume",15.81540623205,"Monthly"
"14102","Netherlands","Bilateral","Other flows","Disbursements",2018,1,2,"Donor","Volume",9.38738277254,"Monthly"
"14103","Netherlands","Bilateral","Other flows","Disbursements",2018,1,3,"Donor","Volume",3.71314338742,"Monthly"
"14104","Netherlands","Bilateral","Other flows","Disbursements",2018,2,4,"Donor","Volume",9.451498110615,"Monthly"
"14105","Netherlands","Bilateral","Other flows","Disbursements",2018,2,5,"Donor","Volume",8.846777345715,"Monthly"
"14106","Netherlands","Bilateral","Other flows","Disbursements",2018,2,6,"Donor","Volume",7.064546010085,"Monthly"
"14107","Netherlands","Bilateral","Other flows","Disbursements",2018,3,7,"Donor","Volume",21.855229399715,"Monthly"
"14108","Netherlands","Bilateral","Other flows","Disbursements",2018,3,8,"Donor","Volume",2.61554333289,"Monthly"
"14109","Netherlands","Bilateral","Other flows","Disbursements",2018,3,9,"Donor","Volume",3.07480760061,"Monthly"
"14110","Netherlands","Bilateral","Other flows","Disbursements",2018,4,10,"Donor","Volume",8.47034361237,"Monthly"
"14111","Netherlands","Bilateral","Other flows","Disbursements",2018,4,11,"Donor","Volume",7.474225298475,"Monthly"
"14112","Netherlands","Bilateral","Other flows","Disbursements",2018,4,12,"Donor","Volume",34.866981383215,"Monthly"
"14113","Netherlands","Bilateral","Other flows","Disbursements",2019,1,1,"Donor","Volume",9.931884342545,"Monthly"
"14114","Netherlands","Bilateral","Other flows","Disbursements",2019,1,2,"Donor","Volume",7.223158339089,"Monthly"
"14115","Netherlands","Bilateral","Other flows","Disbursements",2019,1,3,"Donor","Volume",2.985187344821,"Monthly"
"14116","Netherlands","Bilateral","Other flows","Disbursements",2019,2,4,"Donor","Volume",7.299595604147,"Monthly"
"14117","Netherlands","Bilateral","Other flows","Disbursements",2019,2,5,"Donor","Volume",7.867294868653,"Monthly"
"14118","Netherlands","Bilateral","Other flows","Disbursements",2019,2,6,"Donor","Volume",3.990279038658,"Monthly"
"14119","Netherlands","Bilateral","Other flows","Disbursements",2019,3,7,"Donor","Volume",16.348920866289,"Monthly"
"14120","Netherlands","Bilateral","Other flows","Disbursements",2019,3,8,"Donor","Volume",8.296758335525,"Monthly"
"14121","Netherlands","Bilateral","Other flows","Disbursements",2019,3,9,"Donor","Volume",6.56066805317,"Monthly"
"14122","Netherlands","Bilateral","Other flows","Disbursements",2019,4,10,"Donor","Volume",10.314676243355,"Monthly"
"14123","Netherlands","Bilateral","Other flows","Disbursements",2019,4,11,"Donor","Volume",9.91433605104799,"Monthly"
"14124","Netherlands","Bilateral","Other flows","Disbursements",2019,4,12,"Donor","Volume",16.677475235729,"Monthly"
"14125","Netherlands","Bilateral","Other flows","Disbursements",2020,1,1,"Donor","Volume",4.294928950605,"Monthly"
"14126","Netherlands","Bilateral","Other flows","Disbursements",2020,1,2,"Donor","Volume",2.56369402755,"Monthly"
"14127","Netherlands","Bilateral","Other flows","Disbursements",2020,1,3,"Donor","Volume",11.691626370975,"Monthly"
"14128","Netherlands","Bilateral","Other flows","Disbursements",2020,2,4,"Donor","Volume",6.620706787365,"Monthly"
"14129","Netherlands","Bilateral","Other flows","Disbursements",2020,2,5,"Donor","Volume",5.374605550005,"Monthly"
"14130","Netherlands","Bilateral","Other flows","Disbursements",2020,2,6,"Donor","Volume",7.43553148527,"Monthly"
"14131","Netherlands","Bilateral","Other flows","Disbursements",2020,3,7,"Donor","Volume",11.2925097054,"Monthly"
"14132","Netherlands","Bilateral","Other flows","Disbursements",2020,3,8,"Donor","Volume",2.40746186097,"Monthly"
"14133","Netherlands","Bilateral","Other flows","Disbursements",2020,3,9,"Donor","Volume",6.24136553496,"Monthly"
"14134","Netherlands","Bilateral","Other flows","Disbursements",2020,4,10,"Donor","Volume",8.022306532725,"Monthly"
"14135","Netherlands","Bilateral","Other flows","Disbursements",2020,4,11,"Donor","Volume",4.48697273418,"Monthly"
"14136","Netherlands","Bilateral","Other flows","Disbursements",2020,4,12,"Donor","Volume",16.992706716675,"Monthly"
"14137","New Zealand","Bilateral","Not specified","Disbursements",2018,1,1,"Donor","Volume",0,"Monthly"
"14138","New Zealand","Bilateral","Not specified","Disbursements",2018,1,2,"Donor","Volume",0,"Monthly"
"14139","New Zealand","Bilateral","Not specified","Disbursements",2018,1,3,"Donor","Volume",0,"Monthly"
"14140","New Zealand","Bilateral","Not specified","Disbursements",2018,2,4,"Donor","Volume",0,"Monthly"
"14141","New Zealand","Bilateral","Not specified","Disbursements",2018,2,5,"Donor","Volume",0,"Monthly"
"14142","New Zealand","Bilateral","Not specified","Disbursements",2018,2,6,"Donor","Volume",0,"Monthly"
"14143","New Zealand","Bilateral","Not specified","Disbursements",2018,3,7,"Donor","Volume",0,"Monthly"
"14144","New Zealand","Bilateral","Not specified","Disbursements",2018,3,8,"Donor","Volume",0,"Monthly"
"14145","New Zealand","Bilateral","Not specified","Disbursements",2018,3,9,"Donor","Volume",0,"Monthly"
"14146","New Zealand","Bilateral","Not specified","Disbursements",2018,4,10,"Donor","Volume",0,"Monthly"
"14147","New Zealand","Bilateral","Not specified","Disbursements",2018,4,11,"Donor","Volume",0,"Monthly"
"14148","New Zealand","Bilateral","Not specified","Disbursements",2018,4,12,"Donor","Volume",0,"Monthly"
"14149","New Zealand","Bilateral","Not specified","Disbursements",2019,1,1,"Donor","Volume",0,"Monthly"
"14150","New Zealand","Bilateral","Not specified","Disbursements",2019,1,2,"Donor","Volume",0,"Monthly"
"14151","New Zealand","Bilateral","Not specified","Disbursements",2019,1,3,"Donor","Volume",0,"Monthly"
"14152","New Zealand","Bilateral","Not specified","Disbursements",2019,2,4,"Donor","Volume",0,"Monthly"
"14153","New Zealand","Bilateral","Not specified","Disbursements",2019,2,5,"Donor","Volume",0,"Monthly"
"14154","New Zealand","Bilateral","Not specified","Disbursements",2019,2,6,"Donor","Volume",0,"Monthly"
"14155","New Zealand","Bilateral","Not specified","Disbursements",2019,3,7,"Donor","Volume",0,"Monthly"
"14156","New Zealand","Bilateral","Not specified","Disbursements",2019,3,8,"Donor","Volume",0,"Monthly"
"14157","New Zealand","Bilateral","Not specified","Disbursements",2019,3,9,"Donor","Volume",0,"Monthly"
"14158","New Zealand","Bilateral","Not specified","Disbursements",2019,4,10,"Donor","Volume",0,"Monthly"
"14159","New Zealand","Bilateral","Not specified","Disbursements",2019,4,11,"Donor","Volume",0,"Monthly"
"14160","New Zealand","Bilateral","Not specified","Disbursements",2019,4,12,"Donor","Volume",0,"Monthly"
"14161","New Zealand","Bilateral","Not specified","Disbursements",2020,1,1,"Donor","Volume",0,"Monthly"
"14162","New Zealand","Bilateral","Not specified","Disbursements",2020,1,2,"Donor","Volume",0,"Monthly"
"14163","New Zealand","Bilateral","Not specified","Disbursements",2020,1,3,"Donor","Volume",0,"Monthly"
"14164","New Zealand","Bilateral","Not specified","Disbursements",2020,2,4,"Donor","Volume",0,"Monthly"
